team_id,team_name,tri_code,player_id,headshot,player_name,sweaterNumber,positionCode
21,Colorado Avalanche,COL,8478038.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8478038.png,Devon Toews,7,D
21,Colorado Avalanche,COL,8481020.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8481020.png,Justus Annunen,60,G
21,Colorado Avalanche,COL,8480382.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8480382.png,Alexandar Georgiev,40,G
21,Colorado Avalanche,COL,8481529.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8481529.png,Trent Miner,34,G
22,Edmonton Oilers,EDM,8482673.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8482673.png,Xavier Bourgault,54,C
22,Edmonton Oilers,EDM,8477934.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477934.png,Leon Draisaitl,29,C
22,Edmonton Oilers,EDM,8482077.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8482077.png,Dylan Holloway,55,L
22,Edmonton Oilers,EDM,8475786.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475786.png,Zach Hyman,18,L
22,Edmonton Oilers,EDM,8475169.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475169.png,Evander Kane,91,L
22,Edmonton Oilers,EDM,8481534.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8481534.png,Raphael Lavoie,62,C
22,Edmonton Oilers,EDM,8478402.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8478402.png,Connor McDavid,97,C
22,Edmonton Oilers,EDM,8480802.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480802.png,Ryan McLeod,71,C
22,Edmonton Oilers,EDM,8476454.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8476454.png,Ryan Nugent-Hopkins,93,C
22,Edmonton Oilers,EDM,8478967.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8478967.png,Lane Pederson,26,C
22,Edmonton Oilers,EDM,8478585.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8478585.png,Derek Ryan,10,C
22,Edmonton Oilers,EDM,8480803.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480803.png,Evan Bouchard,2,D
22,Edmonton Oilers,EDM,8481598.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8481598.png,Philip Broberg,86,D
22,Edmonton Oilers,EDM,8476879.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8476879.png,Cody Ceci,5,D
